,source,image_id,image_path,damage_severity,informative,humanitarian,disaster_types,event_name,tweet_id,tweet_text,image,IsFlood
512,CrisisMMD,905073390612090880_0,data/crisismmd/data_image/hurricane_harvey/5_9_2017/905073390612090880_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.05e+17,It's horrible some people escaped Harvey and now have to evacuate for Irma https://t.co/PLRJrcrKCB,data_image/hurricane_harvey/5_9_2017/905073390612090880_0.jpg,0
513,CrisisMMD,904414219604459521_0,data/crisismmd/data_image/hurricane_harvey/3_9_2017/904414219604459521_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.04e+17,RT @PappasPost: Donate to Harvey Relief; Get Baklava in a JarÃ¢â‚¬â€ ForÃ‚ Real! https://t.co/PQqKIDQV6F https://t.co/gjMTjsESq6,data_image/hurricane_harvey/3_9_2017/904414219604459521_0.jpg,0
514,CrisisMMD,910127175294160896_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910127175294160896_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,RT @nawazabdullah: How #irma &amp; #josehurricane were created.. https://t.co/o3EoWpF7Dq,data_image/hurricane_irma/19_9_2017/910127175294160896_0.jpg,0
515,CrisisMMD,909422765236789249_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909422765236789249_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.09e+17,"Irma knocked out our power here in Tampa, Florida for 6 days - but SO HAPPY it's back for Sunday and @MeetThePressâ€¦ https://t.co/0zUxiUk2Kj",data_image/hurricane_irma/17_9_2017/909422765236789249_0.jpg,0
516,CrisisMMD,909799240184078338_1,data/crisismmd/data_image/hurricane_irma/18_9_2017/909799240184078338_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"@Cypress_K8 Students back to work in a safe, cool and well fed environment after #Irma @MDCPSSouth https://t.co/gcrNqktDY1",data_image/hurricane_irma/18_9_2017/909799240184078338_1.jpg,0
517,CrisisMMD,909884295673733120_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909884295673733120_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Press Release: Citizens to open additional Catastrophe Response Centers to handle #Irma Claimsâ€¦ https://t.co/8sdBFnGBvy,data_image/hurricane_irma/18_9_2017/909884295673733120_0.jpg,0
518,CrisisMMD,911965108292718592_0,data/crisismmd/data_image/hurricane_maria/24_9_2017/911965108292718592_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.12e+17,.@USCG Cutter Joseph Tezanos visits Culebra to visit w/ local leadership &amp; bring supplies following #HurricaneMaria https://t.co/vaYS67xsnQ,data_image/hurricane_maria/24_9_2017/911965108292718592_0.jpg,0
519,CrisisMMD,872744192270848002_0,data/crisismmd/data_image/srilanka_floods/8_6_2017/872744192270848002_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.73e+17,Flood Disaster in Sri Lanka: A Line of Aid for PregnantÃ‚ Women https://t.co/vcFqRCtrGv https://t.co/r9w8o5srOK,data_image/srilanka_floods/8_6_2017/872744192270848002_0.jpg,0
520,CrisisMMD,910110790090465280_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910110790090465280_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Welsh peninsula far away from hurricane Irma https://t.co/BeQKDD8cgK,data_image/hurricane_irma/19_9_2017/910110790090465280_0.jpg,0
521,CrisisMMD,910227991682338817_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910227991682338817_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"@ShanBeth910 Howdy, Shan! How goes everything post-Irma? I trust you and yours are well! :) Hope so! https://t.co/iT585SNNKU",data_image/hurricane_irma/19_9_2017/910227991682338817_0.jpg,0
522,CrisisMMD,909976129213288449_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/909976129213288449_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,@ananavarro Me too. I have family there already cleaning up from Irma. https://t.co/OxQoL7kRWY,data_image/hurricane_irma/19_9_2017/909976129213288449_0.jpg,0
523,CrisisMMD,904619571448954880_0,data/crisismmd/data_image/hurricane_harvey/4_9_2017/904619571448954880_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.05e+17,Ben Kennedy No. 96 Hurricane Harvey Relief Chevrolet Camaro Darlington Recap https://t.co/SCds1Ie9XP #NASCAR https://t.co/DopQqr63zg,data_image/hurricane_harvey/4_9_2017/904619571448954880_0.jpg,0
524,CrisisMMD,922259620382384128_0,data/crisismmd/data_image/hurricane_maria/23_10_2017/922259620382384128_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.22e+17,Puerto Rico Emergency Relief System THE ARK an ACT of RANDOM KINDNESS System Watch Now Ã¡Â½â€ž9https://t.co/7oLNQpiwMY https://t.co/JbWrC6n02M,data_image/hurricane_maria/23_10_2017/922259620382384128_0.jpg,0
525,CrisisMMD,908666381918457857_0,data/crisismmd/data_image/hurricane_harvey/15_9_2017/908666381918457857_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.09e+17,Our 1st Graders wrote friendly letters to hurricane Harvey victims #WeRSTEM #Reynproud #ProudPrincipal @HMSTEMtigers https://t.co/jg2pmn1wVW,data_image/hurricane_harvey/15_9_2017/908666381918457857_0.jpg,0
526,CrisisMMD,905755202451636224_0,data/crisismmd/data_image/hurricane_irma/7_9_2017/905755202451636224_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.06e+17,"RT @wsvn: .@Comcast opens 137,000 Wi-Fi hotspots for Hurricane Irma https://t.co/6mbhyoM0Ii https://t.co/24e3aJ7UWX",data_image/hurricane_irma/7_9_2017/905755202451636224_0.jpg,0
527,CrisisMMD,905636101741658112_0,data/crisismmd/data_image/hurricane_irma/7_9_2017/905636101741658112_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.06e+17,RT @ajc: JetBlue offering $99 flights for people evacuating Hurricane Irma https://t.co/gh2YkuzVzQ https://t.co/iZO2IzPcs3,data_image/hurricane_irma/7_9_2017/905636101741658112_0.jpg,0
528,CrisisMMD,904953515990106114_0,data/crisismmd/data_image/hurricane_harvey/5_9_2017/904953515990106114_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.05e+17,RT @herwartviete: View of the Barker reservoir dam. Is impressive the amount of water accumulated after #Harvey. https://t.co/xugNajH46L,data_image/hurricane_harvey/5_9_2017/904953515990106114_0.jpg,0
529,CrisisMMD,910586343952080897_0,data/crisismmd/data_image/hurricane_maria/20_9_2017/910586343952080897_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.11e+17,RT @GeneMcVay: Bankrupt Puerto Rico Faces Direct Hit From Hurricane Maria ~ Resolute Post https://t.co/rOJV3xs6x9 https://t.co/jlGj1VjNWu,data_image/hurricane_maria/20_9_2017/910586343952080897_0.jpg,0
530,CrisisMMD,907315970082988032_0,data/crisismmd/data_image/hurricane_harvey/11_9_2017/907315970082988032_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.07e+17,Hurricane Harvey weighs on US dollar â€“ Euro currency newsÂ daily https://t.co/9NXa6E10aa https://t.co/CCnoQfssDY,data_image/hurricane_harvey/11_9_2017/907315970082988032_0.jpg,0
531,CrisisMMD,906749297852592128_0,data/crisismmd/data_image/hurricane_harvey/10_9_2017/906749297852592128_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.07e+17,RT @Lulabelle38655: me and my cousins waiting on the power to come back on. #HurricaneHarvey https://t.co/HB2dvKhH7V,data_image/hurricane_harvey/10_9_2017/906749297852592128_0.jpg,0
532,CrisisMMD,904348844388954112_0,data/crisismmd/data_image/hurricane_harvey/3_9_2017/904348844388954112_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.04e+17,Games Done Quick announces charity stream for Harvey storm relief https://t.co/FprGRVnJEi https://t.co/0SA2RtTLii,data_image/hurricane_harvey/3_9_2017/904348844388954112_0.jpg,0
533,CrisisMMD,906302792486318082_0,data/crisismmd/data_image/hurricane_harvey/8_9_2017/906302792486318082_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.06e+17,RT @TheMachLoop: Swept Away (Cr Adrian Almond) #machloop #avgeek https://t.co/ptz3mrhBYD @AviateAddict #tornado https://t.co/zb87Vvcg05,data_image/hurricane_harvey/8_9_2017/906302792486318082_0.jpg,0
534,CrisisMMD,907827544950538240_0,data/crisismmd/data_image/hurricane_harvey/13_9_2017/907827544950538240_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.08e+17,US GovÃ¢â‚¬â„¢t Pesticide Spraying In Wake Of Harvey A Toxic Boon To AgrochemicalÃ‚ Giants https://t.co/dxDQyz2Rth https://t.co/g91s6IIpCK,data_image/hurricane_harvey/13_9_2017/907827544950538240_0.jpg,0
535,CrisisMMD,904306967921000448_0,data/crisismmd/data_image/hurricane_harvey/3_9_2017/904306967921000448_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.04e+17,RT @ThatGDoodle: Sending love and prayers to all of our friends in Texas Ã¢ÂÂ¤Ã¯Â¸Â#HurricaneHarvey #HopeForHouston https://t.co/DiP2b3JQAS,data_image/hurricane_harvey/3_9_2017/904306967921000448_0.jpg,0
536,CrisisMMD,909432528565620742_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909432528565620742_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.09e+17,Pastor @JasonVarnum preaching at #SHBelleview. Streaming and info at https://t.co/lH7j8V2yU6 #Irma ainâ€™t stoppingâ€¦ https://t.co/KQ6ZwSzAo4,data_image/hurricane_irma/17_9_2017/909432528565620742_0.jpg,0
537,CrisisMMD,901775331530465280_0,data/crisismmd/data_image/hurricane_harvey/27_8_2017/901775331530465280_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.02e+17,Sending prayers and love to all my fellow humans &amp; their pets hit by Harvey's horrific aftermath. á½¤Fá¼¿C#houstonflood https://t.co/pgfDken1pF,data_image/hurricane_harvey/27_8_2017/901775331530465280_0.jpg,0
538,CrisisMMD,909759111713173504_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909759111713173504_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"#HurricaineIrma leaves behind nasty stew of bacteria filled #sewage in streets, on lawns &amp; in waterways.â€šÃ„Â¶ https://t.co/SrBZNsBrrk",data_image/hurricane_irma/18_9_2017/909759111713173504_0.jpg,0
539,CrisisMMD,910127448150495234_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910127448150495234_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Back from #Irma &amp; back to work. Concept maps to review the Civil War @sr_reef @MiamiSup @MDCPSSocStudies @MDCPS https://t.co/9TFyv9zY2w,data_image/hurricane_irma/19_9_2017/910127448150495234_0.jpg,0
540,CrisisMMD,909854880050892800_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909854880050892800_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"As Hurricane Irma passed, many questions might have come to mind. Please read the following article:â€šÃ„Â¶ https://t.co/5DBI3MM0eu",data_image/hurricane_irma/18_9_2017/909854880050892800_0.jpg,0
541,CrisisMMD,906754365544914944_0,data/crisismmd/data_image/hurricane_harvey/10_9_2017/906754365544914944_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.07e+17,"Tropical Storm Harvey: Color Gigantic Jet Lightning, Red Sprites and More [00:04:25] https://t.co/qmHhIXgWvD https://t.co/X5WmERysSE",data_image/hurricane_harvey/10_9_2017/906754365544914944_0.jpg,0
542,CrisisMMD,905739483571601408_0,data/crisismmd/data_image/hurricane_irma/7_9_2017/905739483571601408_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.06e+17,DTE crews heading to Fla. for HurricaneÂ Irma https://t.co/Tn3udcY3xv https://t.co/SSnCPu6RTW,data_image/hurricane_irma/7_9_2017/905739483571601408_0.jpg,0
543,CrisisMMD,909758550217457664_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909758550217457664_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,#PunDayMonday brings a little #motivation to help get you through the first week back since hurricane Irma.â€¦ https://t.co/9nQjalMJKj,data_image/hurricane_irma/18_9_2017/909758550217457664_0.jpg,0
544,CrisisMMD,921365213680754689_0,data/crisismmd/data_image/hurricane_maria/20_10_2017/921365213680754689_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.21e+17,RT @GPHA_Philly: Successful fundraiser for Puerto Rico hosted by @SofitelPhilly https://t.co/ckLU1ecAhr,data_image/hurricane_maria/20_10_2017/921365213680754689_0.jpg,0
545,CrisisMMD,909721701696573445_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909721701696573445_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Hurricane Irma: Florida economy expected to bounce back quickly https://t.co/fdTT7tmPvJ https://t.co/S4Y2USRZhx,data_image/hurricane_irma/18_9_2017/909721701696573445_0.jpg,0
546,CrisisMMD,922436644636160000_0,data/crisismmd/data_image/hurricane_maria/23_10_2017/922436644636160000_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.22e+17,Got food to my doggie friends after hurricane #maria. #OperationMAD https://t.co/YsuB3i6RWg,data_image/hurricane_maria/23_10_2017/922436644636160000_0.jpg,0
547,CrisisMMD,909750880185937920_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909750880185937920_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Testing bridges for safety after major hurricanes like Irma https://t.co/VlSEVRohzm https://t.co/hEFGSl1PzX,data_image/hurricane_irma/18_9_2017/909750880185937920_0.jpg,0
548,CrisisMMD,909447735626969088_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909447735626969088_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.09e+17,"Mailbag, Sept. 17: Thank you, Irma first responders and volunteers https://t.co/6HisAuHYie https://t.co/L3zDv1cJjb",data_image/hurricane_irma/17_9_2017/909447735626969088_0.jpg,0
549,CrisisMMD,910135800750268416_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910135800750268416_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,https://t.co/IT1aCXmNFQ : HHS Offers Special Medicare Reimbursement After Hurricane Irma https://t.co/JGdzG8yIh9 https://t.co/tp9ItomGEf,data_image/hurricane_irma/19_9_2017/910135800750268416_0.jpg,0
550,CrisisMMD,909802781627777024_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909802781627777024_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"We were fully operational 2 days after Irma due to planning, short-term generator power and then these guys! Thankfâ€šÃ„Â¶ https://t.co/ylZap44Ylk",data_image/hurricane_irma/18_9_2017/909802781627777024_0.jpg,0
551,CrisisMMD,908075508985942016_0,data/crisismmd/data_image/hurricane_harvey/13_9_2017/908075508985942016_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.08e+17,Our underwater lightmeter in @PadreIslandNPS #seagrass bed survived #Harvey!!! Ã¡Â¼Â¸AÃ¡Â½Å AÃ¡Â½Å’A https://t.co/USmjPz3C5W,data_image/hurricane_harvey/13_9_2017/908075508985942016_0.jpg,0
552,CrisisMMD,910250946315390983_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910250946315390983_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Puerto Rico Faces yet another direct hit. First Irma...now Maria. https://t.co/IciNJbyrQ4 https://t.co/2MY7MJVhxN,data_image/hurricane_irma/19_9_2017/910250946315390983_0.jpg,0
553,CrisisMMD,909829685017640960_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909829685017640960_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,A beached sea creature found in #Texas City #USA that appeared to have been washed ashore by Hurricane Harveyâ€šÃ„Â¶ https://t.co/0FShrOYWNV,data_image/hurricane_irma/18_9_2017/909829685017640960_0.jpg,0
554,CrisisMMD,909682980406296576_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909682980406296576_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,SSMiamiDolphins #Dolphins coach Adam Gase talks about impact of Hurricane Irma on team https://t.co/Ab92JdR6CU https://t.co/0IKGH5nIoP #Dâ€šÃ„Â¶,data_image/hurricane_irma/18_9_2017/909682980406296576_0.jpg,0
555,CrisisMMD,910171756496920578_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910171756496920578_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Hard Rock Stadium quickly cleans up after Irma. See the before and after. https://t.co/4u5XSAAmNv https://t.co/EcbbE6oDH0,data_image/hurricane_irma/19_9_2017/910171756496920578_0.jpg,0
556,CrisisMMD,927629227964420097_0,data/crisismmd/data_image/hurricane_maria/6_11_2017/927629227964420097_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.28e+17,@goyatae that happened to me some days before hurricane maria in plaza del caribe https://t.co/xo19s1tn1C,data_image/hurricane_maria/6_11_2017/927629227964420097_0.jpg,0
557,CrisisMMD,908914692730392576_0,data/crisismmd/data_image/hurricane_harvey/16_9_2017/908914692730392576_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.09e+17,KPRC - Sen. Cruz Visits With Harvey Volunteers in Meyerland - September 15 2017 WATCH at: https://t.co/xYoPHYAdyL https://t.co/s9JiTOBhse,data_image/hurricane_harvey/16_9_2017/908914692730392576_0.jpg,0
558,CrisisMMD,905118483045867520_0,data/crisismmd/data_image/hurricane_harvey/5_9_2017/905118483045867520_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.05e+17,"With Harvey's havoc fresh on their minds, Floridians brace for Hurricane Irma https://t.co/p7aaJXJFaF https://t.co/HkKsyVes9j",data_image/hurricane_harvey/5_9_2017/905118483045867520_0.jpg,0
559,CrisisMMD,916257259247808512_0,data/crisismmd/data_image/hurricane_maria/6_10_2017/916257259247808512_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.16e+17,Military Upping Its Game in Puerto Rico ~via RedState #TCOT https://t.co/JaJVlHvSk8 https://t.co/O36QnUXHH0,data_image/hurricane_maria/6_10_2017/916257259247808512_0.jpg,0
560,CrisisMMD,909994260203745281_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/909994260203745281_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,New Mexico native shaken after experiencing the wrath of Hurricane Irma https://t.co/qaGx9bBQRc https://t.co/Q7sIS0GXwi,data_image/hurricane_irma/19_9_2017/909994260203745281_0.jpg,0
561,CrisisMMD,909827685874110465_1,data/crisismmd/data_image/hurricane_irma/18_9_2017/909827685874110465_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,â¤ï¸ getting a thank U card from a community member 4 our #Irma shelter. #TogetherWeCan @Myers_RT @PineRidgeHSâ€¦ https://t.co/rMMEghw2SG,data_image/hurricane_irma/18_9_2017/909827685874110465_1.jpg,0
562,CrisisMMD,871195505241587712_0,data/crisismmd/data_image/srilanka_floods/4_6_2017/871195505241587712_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.71e+17,@TNAmediaoffice ITAK delegation handed over relief to those affected by #FloodSL in Ratnapura-pics by: Yarl Theepan https://t.co/jUFhscji9k,data_image/srilanka_floods/4_6_2017/871195505241587712_0.jpg,0
563,CrisisMMD,909923266881626112_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909923266881626112_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Curbside pickup for Hurricane Irma debris begins in Tampa Bay https://t.co/50fKvv1R6h https://t.co/tnmSHGRCZE,data_image/hurricane_irma/18_9_2017/909923266881626112_0.jpg,0
564,CrisisMMD,905625324636868609_0,data/crisismmd/data_image/hurricane_irma/7_9_2017/905625324636868609_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.06e+17,WATCH: Ride inside the eye of Hurricane Irma https://t.co/yqBeDt6aKW #7News https://t.co/0Iezp3zMKn,data_image/hurricane_irma/7_9_2017/905625324636868609_0.jpg,0
565,CrisisMMD,909815357526986752_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909815357526986752_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Strong building codes matter. Post-Andrew structures were especially resilient during #Irma #KeysRecovery https://t.co/WIbEM0V4Ev,data_image/hurricane_irma/18_9_2017/909815357526986752_0.jpg,0
566,CrisisMMD,909941849112170496_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/909941849112170496_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"@WolfOfPoloniex Because it's Monday &amp; irma ""e"" goun!"" https://t.co/GSnsx3OomH",data_image/hurricane_irma/19_9_2017/909941849112170496_0.jpg,0
567,CrisisMMD,909804837180715008_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909804837180715008_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Still standing after #HURRICANE Irma.. https://t.co/9JdiUmQo49,data_image/hurricane_irma/18_9_2017/909804837180715008_0.jpg,0
568,CrisisMMD,910062367739908096_1,data/crisismmd/data_image/hurricane_irma/19_9_2017/910062367739908096_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,End of Week 2 with having to take 6 days off from Irma. I feel pretty caught up. Looking forward to helping peopleâ€šÃ„Â¶ https://t.co/wy8L3l5es0,data_image/hurricane_irma/19_9_2017/910062367739908096_1.jpg,0
569,CrisisMMD,909880473790369792_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909880473790369792_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Post Irma: How We Survived And Where To Go From Here: https://t.co/EPBvibgJeS https://t.co/UZ3oHyq1p9,data_image/hurricane_irma/18_9_2017/909880473790369792_0.jpg,0
570,CrisisMMD,909383722742554625_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909383722742554625_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.09e+17,https://t.co/tLlEI2gvjz - Nursing home where eight seniors died after Hurricane Irma claims it tried calli... https://t.co/fiVQFSq0Iw,data_image/hurricane_irma/17_9_2017/909383722742554625_0.jpg,0
571,CrisisMMD,907997672828801024_0,data/crisismmd/data_image/hurricane_harvey/13_9_2017/907997672828801024_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.08e+17,Another massive storm so soon after Harvey! https://t.co/ebobeAHAhd https://t.co/kMKx9IicPT,data_image/hurricane_harvey/13_9_2017/907997672828801024_0.jpg,0
572,CrisisMMD,910262263763873792_0,data/crisismmd/data_image/hurricane_irma/19_9_2017/910262263763873792_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,"Egyptian Journalist Gloats Over Victims of Hurricane Irma, Deems it â€šÃ„Ã²Sign from Godâ€šÃ„Ã´ #HurricaneIrmaâ€šÃ„Â¶ https://t.co/33kWOq5MGr",data_image/hurricane_irma/19_9_2017/910262263763873792_0.jpg,0
573,CrisisMMD,909710485569835008_0,data/crisismmd/data_image/hurricane_irma/18_9_2017/909710485569835008_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Country music star helps rescue teen brothers https://t.co/tPW1s0Yw9c #USNews #USRC https://t.co/fSj1dr9XKU,data_image/hurricane_irma/18_9_2017/909710485569835008_0.jpg,0
574,CrisisMMD,909416781868969985_0,data/crisismmd/data_image/hurricane_irma/17_9_2017/909416781868969985_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.09e+17,RT @SFGate: Warriors greet 150 cats and dogs that fled Irma at Oakland Airport https://t.co/EGPXBYphOs https://t.co/DbyEyIred9,data_image/hurricane_irma/17_9_2017/909416781868969985_0.jpg,0
575,CrisisMMD,870835871129513984_0,data/crisismmd/data_image/srilanka_floods/3_6_2017/870835871129513984_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,srilanka_floods,8.71e+17,RT @ihcdhaka: The 33 survivors of #CycloneMora rescued by #INSSumitra return Home. https://t.co/GypdL6SfZL,data_image/srilanka_floods/3_6_2017/870835871129513984_0.jpg,0
576,CrisisMMD,922800994169315329_0,data/crisismmd/data_image/hurricane_maria/24_10_2017/922800994169315329_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.23e+17,@USAF_ACC EMEDS team deploys to support hurricane-ravaged #PuertoRico https://t.co/o894wLkeTt https://t.co/Eqw1xnWwiH,data_image/hurricane_maria/24_10_2017/922800994169315329_0.jpg,0
577,CrisisMMD,904705085124612097_0,data/crisismmd/data_image/hurricane_harvey/4_9_2017/904705085124612097_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.05e+17,A touch of ink yesterday benefitting Harvey victims. #shoplocal #ATX #fuckharvey https://t.co/gvRqkwYOKr,data_image/hurricane_harvey/4_9_2017/904705085124612097_0.jpg,0
578,CrisisMMD,904985077779714049_2,data/crisismmd/data_image/hurricane_harvey/5_9_2017/904985077779714049_2.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.05e+17,see ArmedForcesNI on FB for some more incredible imagery of the Tornado aircraft at Aldergrove Flying Station https://t.co/ru8m9DHJNz,data_image/hurricane_harvey/5_9_2017/904985077779714049_2.jpg,0
579,CrisisMMD,915995949662576645_0,data/crisismmd/data_image/hurricane_maria/5_10_2017/915995949662576645_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_maria,9.16e+17,RT @AnjaOlaf: Tail end of Hurricane Maria hits DenmarkÃ¡Â¼Å¾9Ã¡Â¼Å¸0 https://t.co/uNwMLlWAYF,data_image/hurricane_maria/5_10_2017/915995949662576645_0.jpg,0
580,CrisisMMD,909827798365335552_1,data/crisismmd/data_image/hurricane_irma/18_9_2017/909827798365335552_1.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_irma,9.1e+17,Your @LeonCounty crews are hard at work starting the debris pickup process following Irma! @WCTV https://t.co/Og6foA96Nw,data_image/hurricane_irma/18_9_2017/909827798365335552_1.jpg,0
581,CrisisMMD,905900277609443330_0,data/crisismmd/data_image/hurricane_harvey/7_9_2017/905900277609443330_0.jpg,little_or_none,not_informative,not_humanitarian,not_disaster,hurricane_harvey,9.06e+17,For those wondering why Houston officials didn't order mandatory evacuation. #harvey #irma https://t.co/tMqaRXJwSl,data_image/hurricane_harvey/7_9_2017/905900277609443330_0.jpg,0
